id,host_id,host_since,host_response_time_hours,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_name,latitude,longitude,property_type,room_type,nbr_accommodates,nbr_bathrooms,nbr_bedrooms,nbr_beds,list_amenities,price_CAD,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,nbr_of_reviews,nbr_of_reviews_ltm,nbr_of_reviews_l30d,availability_eoy,nbr_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,has_license,has_review,host_response_rate_missing,host_response_time_missing,host_acceptance_rate_missing,nbr_amenities,has_sauna,has_gym,has_air_conditioning,has_heating,has_free_parking,has_pool,has_hot_tub,has_balcony,has_fireplace,has_elevator,has_view,has_dishwasher,is_entire_place,is_private_room,has_shared_bath,dist_to_PVM_km,hosting_years,log_price
1149696,1213675,2011-09-26,1.0,1.0,1.0,0.0,1,1,"['email', 'phone']",1,1,Rosemont-La Petite-Patrie,45.53585,-73.5929,Entire townhouse,Entire home/apt,6,1.0,3.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Coffee maker: espresso machine, french press"", ""Conditioner"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Toaster"", ""Private patio or balcony"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Free parking on premises"", ""Shampoo"", ""Board games"", ""Free street parking"", ""Outdoor dining area"", ""Oven"", ""Central air conditioning"", ""Iron"", ""Coffee"", ""Books and reading material"", ""Cooking basics"", ""Drying rack for clothing"", ""BBQ grill"", ""Essentials"", ""Bed linens"", ""Electric stove"", ""Wine glasses"", ""Bread maker"", ""Heating"", ""Refrigerator"", ""Lockbox"", ""42 inch HDTV with Amazon Prime Video, Fire TV, Netflix"", ""Fire extinguisher"", ""Bathtub"", ""Fast wifi \u2013 438 Mbps"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Ceiling fan"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Sun loungers"", ""Shower gel"", ""Pioneer sound system with aux"", ""Outlet covers"", ""Portable fans"", ""Piano"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Mosquito net"", ""Barbecue utensils"", ""Outdoor furniture"", ""Private backyard \u2013 Fully fenced"", ""Children\u2019s dinnerware"", ""Blender""]",315.0,6,30,1.0,10,13,13,13,15,2,0,13,2,24,5.0,0,1,1,0,0,0.1,1,1,0,0,0,71,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,4.487479547579866,13.728767123287671,5.755742213586912
1183363,1015379,2011-08-24,1.0,1.0,0.98,1.0,1,3,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.51838,-73.5796,Entire loft,Entire home/apt,9,2.0,3.0,6.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Crib - available upon request"", ""Housekeeping - available at extra cost"", ""Toaster"", ""Clothing storage"", ""Baking sheet"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""First aid kit"", ""Pool table"", ""Shampoo"", ""Single oven"", ""Pack \u2019n play/Travel crib - available upon request"", ""Courtyard view"", ""Breakfast"", ""Heating - split type ductless system"", ""Iron"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Cooking basics"", ""Coffee maker: drip coffee maker, french press"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Electric stove"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Blender"", ""Paid parking garage off premises"", ""Fire extinguisher"", ""Pets allowed"", ""Bathtub"", ""TV with Disney+, Netflix, Roku"", ""AC - split type ductless system"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Dishes and silverware"", ""Private entrance"", ""Dedicated workspace"", ""Single level home"", ""Long term stays allowed"", ""Babysitter recommendations"", ""Outlet covers"", ""Folding or convertible high chair - available upon request"", ""Freezer"", ""Dishwasher"", ""Room-darkening shades"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys""]",472.0,2,1125,1.0,5,9,19,285,330,42,2,109,45,252,4.94,0,1,1,0,0,2.28,1,1,0,0,0,61,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,2.302758603249742,13.819178082191781,6.159095388491933
1213399,6404282,2013-05-15,4.0,1.0,0.62,0.0,1,1,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.52238,-73.59938,Entire home,Entire home/apt,5,1.5,4.0,4.0,"[""Hot water kettle"", ""Wifi"", ""Conditioner"", ""Toaster"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Dryer"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""Stove"", ""Shampoo"", ""Backyard"", ""Free street parking"", ""Outdoor dining area"", ""Oven"", ""Iron"", ""Coffee"", ""TV"", ""Cooking basics"", ""BBQ grill"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Lockbox"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Shower gel"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Barbecue utensils"", ""Washer"", ""Blender""]",340.0,2,29,1.0,5,6,6,65,58,4,0,65,4,24,4.84,0,1,1,0,0,0.4,1,1,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.468817445561143,12.093150684931507,5.831882477283517
1331571,38016,2009-09-12,1.0,1.0,1.0,0.0,1,1,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.53086,-73.57776,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Toaster"", ""Private patio or balcony"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Laundromat nearby"", ""Dining table"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""First aid kit"", ""Shampoo"", ""Exercise equipment: elliptical"", ""Board games"", ""Free street parking"", ""55 inch HDTV with Chromecast, Netflix"", ""Oven"", ""Safe"", ""Iron"", ""Coffee"", ""City skyline view"", ""Books and reading material"", ""Cooking basics"", ""Drying rack for clothing"", ""Bluetooth sound system"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Electric stove"", ""Wine glasses"", ""Bread maker"", ""Fast wifi \u2013 293 Mbps"", ""Ethernet connection"", ""Heating"", ""Refrigerator"", ""Lockbox"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Ceiling fan"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Game console: PS5"", ""Shower gel"", ""Long term stays allowed"", ""Portable air conditioning"", ""Portable fans"", ""Freezer"", ""Coffee maker: espresso machine, Nespresso"", ""Body soap"", ""Room-darkening shades"", ""Mosquito net"", ""Blender""]",304.0,2,31,1.0,8,8,8,8,31,6,0,8,6,36,4.81,0,1,1,0,0,0.23,1,1,1,1,0,60,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,3.6217191844399417,15.767123287671232,5.720311776607412
1351673,2462509,2012-05-25,1.0,1.0,1.0,0.0,1,2,"['email', 'phone']",1,1,Rosemont-La Petite-Patrie,45.53389,-73.60831,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Garden view"", ""High chair"", ""Private patio or balcony"", ""Cleaning available during stay"", ""Dryer"", ""Extra pillows and blankets"", ""TV with standard cable"", ""Kitchen"", ""Host greets you"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Backyard"", ""Free street parking"", ""Outdoor dining area"", ""Oven"", ""Iron"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Private entrance"", ""Long term stays allowed"", ""Babysitter recommendations"", ""Room-darkening shades"", ""Outdoor furniture"", ""Washer""]",98.0,3,150,1.0,1,4,4,196,129,8,3,26,3,48,4.86,1,1,1,0,0,0.97,1,1,0,0,0,40,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,4.902637600900311,13.065753424657535,4.59511985013459
1458435,6242955,2013-05-05,1.0,1.0,1.0,1.0,1,1,"['email', 'phone']",1,1,Villeray-Saint-Michel-Parc-Extension,45.55887,-73.60963,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Clothing storage: closet and dresser"", ""Conditioner"", ""TV with Fire TV"", ""Toaster"", ""Bikes"", ""Exterior security cameras on property"", ""Private patio or balcony"", ""Cleaning available during stay"", ""Cleaning products"", ""Pocket wifi"", ""Baking sheet"", ""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Window AC unit"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""First aid kit"", ""Shampoo"", ""Free street parking"", ""Outdoor dining area"", ""Fast wifi \u2013 699 Mbps"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Cooking basics"", ""Drying rack for clothing"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Electric stove"", ""Wine glasses"", ""Free driveway parking on premises \u2013 1 space"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Single level home"", ""Central heating"", ""Shower gel"", ""Long term stays allowed"", ""Portable fans"", ""Freezer"", ""Body soap"", ""Room-darkening shades"", ""Mosquito net"", ""Blender""]",108.0,3,600,1.0,14,38,57,164,167,11,0,57,17,66,4.7,0,1,1,0,0,1.26,1,1,0,0,0,59,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,7.355460290707553,12.12054794520548,4.6913478822291435
1473849,3660851,2012-09-24,1.0,1.0,1.0,1.0,2,3,"['email', 'phone', 'work_email']",1,1,Ville-Marie,45.517662,-73.56054,Entire condo,Entire home/apt,6,1.0,3.0,3.0,"[""Hot water kettle"", ""Toaster"", ""Private patio or balcony"", ""Cleaning products"", ""Baking sheet"", ""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Dove body soap"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Shampoo"", ""Clothing storage: closet"", ""Radiant heating"", ""Paid street parking off premises"", ""Oven"", ""Central air conditioning"", ""Books and reading material"", ""Cooking basics"", ""Bluetooth sound system"", ""Fast wifi \u2013 65 Mbps"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Electric stove"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Bathtub"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Shower gel"", ""Portable fans"", ""Freezer"", ""Dishwasher"", ""Outdoor furniture""]",643.0,3,21,1.0,4,9,13,21,18,12,2,13,14,72,5.0,0,1,1,0,0,0.57,1,1,0,0,0,42,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2.244113642549801,12.73150684931507,6.467698726104354
1501912,8024983,2013-08-08,1.0,1.0,1.0,1.0,6,10,"['email', 'phone']",1,1,Rosemont-La Petite-Patrie,45.539067772273945,-73.6074790354254,Private room in rental unit,Private room,2,2.5,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Lock on bedroom door"", ""Wifi"", ""Crib - available upon request"", ""Toaster"", ""Garden view"", ""High chair"", ""Outdoor playground"", ""Cleaning available during stay"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Window AC unit"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""First aid kit"", ""Shared patio or balcony"", ""Exercise equipment: free weights, treadmill, yoga mat, rowing"", ""Shampoo"", ""Board games"", ""Free street parking"", ""Sound system"", ""Pack \u2019n play/Travel crib - available upon request"", ""Courtyard view"", ""Trash compactor"", ""Outdoor dining area"", ""Oven"", ""Iron"", ""Luggage dropoff allowed"", ""City skyline view"", ""HDTV with Amazon Prime Video, Apple TV, Fire TV, Netflix, Disney+"", ""Shared backyard \u2013 Fully fenced"", ""Cooking basics"", ""BBQ grill"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Electric stove"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Heating"", ""Refrigerator"", ""Fire extinguisher"", ""Pets allowed"", ""Record player"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Barbecue utensils"", ""Long term stays allowed"", ""Babysitter recommendations"", ""Portable air conditioning"", ""Mini fridge"", ""Freezer"", ""Piano"", ""Dishwasher"", ""Room-darkening shades"", ""Mosquito net"", ""Coffee maker: pour-over coffee"", ""Outdoor furniture"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys""]",162.0,1,730,1.0,24,48,78,353,731,73,8,178,62,255,4.73,1,6,2,4,0,5.81,1,1,0,0,0,80,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,5.337974989680955,11.860273972602739,5.093750200806762
1663916,8804361,2013-09-12,1.0,1.0,0.96,1.0,1,1,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.526554,-73.603584,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Conditioner"", ""Toaster"", ""Private patio or balcony"", ""Hockey rink"", ""Cleaning products"", ""Clothing storage: wardrobe"", ""Baking sheet"", ""Laundromat nearby"", ""Dining table"", ""55 inch HDTV with standard cable"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""Shampoo"", ""Free street parking"", ""Paid parking off premises"", ""Outdoor dining area"", ""Oven"", ""Central air conditioning"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""Cooking basics"", ""BBQ grill"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Induction stove"", ""Carbon monoxide alarm"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Lockbox"", ""Fire extinguisher"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Long term stays allowed"", ""Portable fans"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Mosquito net"", ""Outdoor furniture"", ""Fast wifi \u2013 100 Mbps""]",297.0,2,1125,1.0,6,23,34,34,157,11,3,34,10,66,4.92,0,1,1,0,0,1.1,1,1,0,0,0,56,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,4.03467914243759,11.764383561643836,5.697093486505405
1838648,3998914,2012-10-28,1.0,1.0,1.0,1.0,3,4,"['email', 'phone', 'work_email']",1,1,Le Plateau-Mont-Royal,45.52143,-73.57345,Entire loft,Entire home/apt,6,1.0,2.0,3.0,"[""Bed linens"", ""TV"", ""Exterior security cameras on property"", ""Baking sheet"", ""Smoke alarm"", ""Dishes and silverware"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Private patio or balcony"", ""Self check-in"", ""Essentials"", ""Waterfront"", ""Rice maker"", ""Microwave"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Dryer"", ""Heating"", ""Wifi"", ""Washer"", ""Barbecue utensils"", ""Ceiling fan"", ""Laundromat nearby"", ""Cooking basics"", ""Private entrance"", ""Hair dryer"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Conditioner"", ""Shower gel"", ""Paid parking off premises"", ""Oven"", ""Free street parking"", ""Hot water"", ""Hangers"", ""Keypad"", ""Dedicated workspace"", ""BBQ grill"", ""Portable fans"", ""Kitchen"", ""Carbon monoxide alarm"", ""Iron"", ""First aid kit"", ""Shampoo"", ""Air conditioning"", ""Stove"", ""Luggage dropoff allowed"", ""Body soap""]",254.0,2,1125,1.0,6,20,50,140,891,76,6,140,73,255,4.81,0,3,3,0,0,6.37,1,1,0,0,0,49,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2.5386104708761814,12.638356164383561,5.541263545158426
1844027,3368536,2012-08-25,4.0,1.0,0.84,1.0,1,1,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.53285,-73.58246,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Conditioner"", ""Toaster"", ""Garden view"", ""Clothing storage: closet, wardrobe, and dresser"", ""Resort access"", ""Private patio or balcony"", ""Cleaning products"", ""Baking sheet"", ""Dryer"", ""Dining table"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Window AC unit"", ""TV with standard cable"", ""Kitchen"", ""Rice maker"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Free street parking"", ""Sound system"", ""Courtyard view"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Cooking basics"", ""Drying rack for clothing"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Mini fridge"", ""Freezer"", ""Park view"", ""Body soap"", ""Room-darkening shades"", ""Washer"", ""Blender""]",158.0,2,7,1.0,1,1,5,75,148,13,2,75,16,78,4.77,0,1,1,0,0,1.07,1,1,0,0,0,58,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,3.9118417590158567,12.813698630136987,5.0689042022202315
1869544,9500203,2013-10-18,1.0,1.0,0.97,1.0,2,5,"['email', 'phone']",1,1,Villeray-Saint-Michel-Parc-Extension,45.53926,-73.62067,Entire condo,Entire home/apt,6,1.5,3.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Indoor fireplace"", ""Toaster"", ""High chair"", ""Outdoor playground"", ""Private patio or balcony"", ""Cleaning available during stay"", ""Cleaning products"", ""Baking sheet"", ""Dryer"", ""Dining table"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""TV with standard cable"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Gas stove"", ""Smart lock"", ""Shampoo"", ""Board games"", ""Coffee maker: espresso machine"", ""Free street parking"", ""Outdoor dining area"", ""Private BBQ grill: gas"", ""Iron"", ""Coffee"", ""Movie theater"", ""Books and reading material"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage: walk-in closet and closet"", ""Skate ramp"", ""Essentials"", ""Hangers"", ""Free residential garage on premises \u2013 2 spaces"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Bose  sound system with aux"", ""Heating"", ""Refrigerator"", ""Blender"", ""Fire extinguisher"", ""Bathtub"", ""EV charger"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Ceiling fan"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Fisher Paykel stainless steel double oven"", ""Long term stays allowed"", ""Portable fans"", ""Freezer"", ""Crib"", ""Dishwasher"", ""Room-darkening shades"", ""Mosquito net"", ""Barbecue utensils"", ""Outdoor furniture"", ""Washer"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys""]",282.0,2,31,1.0,0,0,0,0,161,54,4,0,55,255,4.97,0,1,1,0,0,1.21,1,1,0,0,0,72,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,5.973311405748753,11.665753424657535,5.645446897643238
1890203,9828616,2013-11-05,4.0,1.0,0.87,0.0,2,2,"['email', 'phone']",1,1,Cote-des-Neiges-Notre-Dame-de-Grece,45.46878,-73.6219,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Patio or balcony"", ""Baking sheet"", ""Dryer"", ""Extra pillows and blankets"", ""TV with standard cable"", ""Kitchen"", ""Self check-in"", ""Stove"", ""Shampoo"", ""Backyard"", ""Free street parking"", ""Oven"", ""Iron"", ""Cooking basics"", ""BBQ grill"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""EV charger"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Long term stays allowed"", ""Dishwasher"", ""Barbecue utensils"", ""Washer"", ""Children\u2019s books and toys""]",230.0,3,730,1.0,1,2,12,280,86,11,0,108,7,66,4.94,0,2,2,0,0,0.61,1,1,0,0,0,39,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,5.214247434076196,11.616438356164384,5.442417710521793
2210744,1206439,2011-09-25,1.0,1.0,0.71,0.0,1,1,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.52164,-73.59317,Entire condo,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Private patio or balcony"", ""Cleaning products"", ""Dryer"", ""Dining table"", ""Kitchen"", ""Self check-in"", ""Stove"", ""Free street parking"", ""Oven"", ""Cooking basics"", ""Essentials"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Portable fans"", ""Body soap"", ""Mosquito net"", ""Washer""]",200.0,3,20,1.0,4,6,8,120,25,4,0,39,7,24,4.88,0,1,1,0,0,0.33,1,1,0,0,0,31,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3.1072242332705597,13.73150684931507,5.303304908059076
2223204,11344157,2014-01-15,24.0,1.0,1.0,0.0,1,2,"['email', 'phone']",1,1,Villeray-Saint-Michel-Parc-Extension,45.54258,-73.63469,Entire cottage,Entire home/apt,6,2.0,3.0,4.0,"[""Hair dryer"", ""Wifi"", ""Private pool"", ""Private patio or balcony"", ""Cleaning products"", ""Dryer"", ""Extra pillows and blankets"", ""TV with standard cable"", ""Kitchen"", ""Self check-in"", ""Private backyard \u2013 Fully fenced"", ""Smart lock"", ""Stove"", ""Shampoo"", ""Free street parking"", ""Oven"", ""Central air conditioning"", ""Iron"", ""Luggage dropoff allowed"", ""Cooking basics"", ""BBQ grill"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Dishwasher"", ""Washer"", ""Children\u2019s books and toys""]",476.0,4,40,1.0,8,18,23,73,41,8,1,35,8,64,4.95,0,1,1,0,0,0.31,1,1,0,0,0,38,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,6.992472483751783,11.421917808219177,6.1675164908883415
